MEETING_KEY,SESSION_KEY,DRIVER_NUMBER,I1_SPEED,I2_SPEED,ST_SPEED,DATE_START_LAP,LAP_DURATION,DURATION_SECTOR_1,DURATION_SECTOR_2,DURATION_SECTOR_3,LAP_NUMBER,AIR_TEMPERATURE,HUMIDITY,PRESSURE,RAINFALL,TRACK_TEMPERATURE,WIND_DIRECTION,WIND_SPEED,LOCATION,COUNTRY_NAME,CIRCUIT_SHORT_NAME,SESSION_TYPE,SESSION_NAME,DATE_START_SESSION,DATE_END_SESSION,GMT_OFFSET,YEAR,CIRCUIT,TYPE,DIRECTION,TURNS,LENGTH_KM
1216,9135,1,316,202,306,2023-07-28T15:50:00Z,112.784,32.442,50.396,29.946,15,20,88,961.5,0,23.8,82,1.7,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,22,312,206,307,2023-07-28T15:49:00Z,113.148,32.404,50.88,29.864,14,19.9,87,961.5,0,23.8,122,1.3,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,10,314,198,309,2023-07-28T15:50:00Z,113.671,32.293,51.282,30.096,16,20,88,961.5,0,23.8,82,1.7,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,4,310,202,303,2023-07-28T15:48:00Z,114.051,33.422,50.256,30.373,13,20,89,961.5,0,23.5,79,1.3,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,20,315,195,291,2023-07-28T15:50:00Z,114.16,32.514,51.443,30.203,16,20,88,961.5,0,23.8,82,1.7,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,55,303,201,307,2023-07-28T15:48:00Z,114.689,32.692,51.927,30.07,15,20,89,961.5,0,23.5,79,1.3,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,77,313,199,287,2023-07-28T15:48:00Z,114.694,32.822,51.437,30.435,16,20,89,961.5,0,23.5,79,1.3,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,63,304,205,305,2023-07-28T15:48:00Z,114.934,32.665,51.636,30.633,15,20,89,961.5,0,23.5,79,1.3,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,11,315,199,304,2023-07-28T15:47:00Z,115.151,32.687,51.91,30.554,14,19.9,89,961.5,0,23.5,140,1.2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,1,313,191,303,2023-07-28T15:39:00Z,115.535,32.88,51.6,31.055,10,19.7,89,961.7,0,24.2,112,0.8,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,10,308,199,294,2023-07-28T15:48:00Z,115.721,33.313,52.106,30.302,15,20,89,961.5,0,23.5,79,1.3,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,11,309,192,302,2023-07-28T15:38:00Z,115.982,32.982,51.779,31.221,10,19.6,90,961.7,0,24.2,0,0.6,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,18,306,200,284,2023-07-28T15:47:00Z,116.074,33.341,52.403,30.33,14,19.9,89,961.5,0,23.5,140,1.2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,16,311,192,304,2023-07-28T15:38:00Z,116.244,32.91,52.076,31.258,11,19.6,90,961.7,0,24.2,0,0.6,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,44,313,200,303,2023-07-28T15:47:00Z,116.295,32.678,53.145,30.472,15,19.9,89,961.5,0,23.5,140,1.2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,16,316,196,303,2023-07-28T15:48:00Z,116.338,32.405,52.267,31.666,15,20,89,961.5,0,23.5,79,1.3,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,81,304,193,299,2023-07-28T15:38:00Z,116.37,33.292,51.49,31.588,11,19.6,90,961.7,0,24.2,0,0.6,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,31,316,192,308,2023-07-28T15:38:00Z,116.372,32.641,52.23,31.501,10,19.6,90,961.7,0,24.2,0,0.6,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,10,316,190,307,2023-07-28T15:39:00Z,116.604,32.765,52.19,31.649,11,19.7,89,961.7,0,24.2,112,0.8,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,22,316,194,300,2023-07-28T15:39:00Z,116.761,32.693,52.771,31.297,10,19.7,89,961.7,0,24.2,112,0.8,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,20,316,187,305,2023-07-28T15:38:00Z,117.413,32.851,53.004,31.558,11,19.6,90,961.7,0,24.2,0,0.6,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,22,311,200,294,2023-07-28T15:47:00Z,117.621,33.653,53.467,30.501,13,19.9,89,961.5,0,23.5,140,1.2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,14,306,185,301,2023-07-28T15:38:00Z,117.649,33.259,52.792,31.598,10,19.6,90,961.7,0,24.2,0,0.6,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,77,312,190,294,2023-07-28T15:37:00Z,117.657,33.073,52.874,31.71,11,19.6,90,961.7,0,24.2,41,0.8,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,55,311,186,303,2023-07-28T15:39:00Z,117.81,32.845,53.161,31.804,11,19.7,89,961.7,0,24.2,112,0.8,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,44,310,187,301,2023-07-28T15:37:00Z,118.024,32.856,53.367,31.801,11,19.6,90,961.7,0,24.2,41,0.8,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,63,304,186,301,2023-07-28T15:37:00Z,118.272,33.169,53.06,32.043,11,19.6,90,961.7,0,24.2,41,0.8,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,16,312,177,306,2023-07-28T15:28:00Z,118.3,33.043,54.046,31.211,8,19.2,88,961.7,0,23.9,50,0.4,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,1,311,180,299,2023-07-28T15:27:00Z,118.515,33.343,53.773,31.399,7,19.3,88,961.7,0,24.5,95,1.8,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,44,314,179,303,2023-07-28T15:28:00Z,118.563,32.912,53.738,31.913,8,19.2,88,961.7,0,23.9,50,0.4,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,55,315,175,302,2023-07-28T15:28:00Z,118.688,32.938,54.127,31.623,8,19.2,88,961.7,0,23.9,50,0.4,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,18,305,188,292,2023-07-28T15:38:00Z,118.744,33.436,53.523,31.785,10,19.6,90,961.7,0,24.2,0,0.6,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,14,306,178,298,2023-07-28T15:27:00Z,118.834,33.51,53.838,31.486,7,19.3,88,961.7,0,24.5,95,1.8,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,44,309,180,301,2023-07-28T15:23:00Z,118.841,33.084,54.202,31.555,6,19.2,89,961.7,0,24.8,161,2.9,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,81,302,180,296,2023-07-28T15:27:00Z,118.872,34.033,52.99,31.849,8,19.3,88,961.7,0,24.5,95,1.8,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,11,312,166,302,2023-07-28T15:26:00Z,118.899,33.332,54.071,31.496,7,19.4,89,961.7,0,24.1,157,1.6,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,1,309,177,297,2023-07-28T15:22:00Z,118.932,33.566,53.808,31.558,5,19.1,89,961.7,0,25,144,1.2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,63,303,178,302,2023-07-28T15:28:00Z,119.035,33.323,54.127,31.585,8,19.2,88,961.7,0,23.9,50,0.4,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,22,315,184,297,2023-07-28T15:27:00Z,119.044,33.161,54.712,31.171,7,19.3,88,961.7,0,24.5,95,1.8,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,81,301,179,295,2023-07-28T15:22:00Z,119.055,34.082,53.089,31.884,6,19.1,89,961.7,0,25,144,1.2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,14,300,189,297,2023-07-28T15:47:00Z,119.065,32.961,53.462,32.642,14,19.9,89,961.5,0,23.5,140,1.2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,3,314,173,297,2023-07-28T15:27:00Z,119.483,33.288,54.976,31.219,7,19.3,88,961.7,0,24.5,95,1.8,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,77,310,177,290,2023-07-28T15:27:00Z,119.484,33.537,54.142,31.805,8,19.3,88,961.7,0,24.5,95,1.8,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,10,317,178,302,2023-07-28T15:28:00Z,119.511,33.218,54.573,31.72,8,19.2,88,961.7,0,23.9,50,0.4,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,81,296,202,303,2023-07-28T15:47:00Z,119.618,32.983,50.595,36.04,15,19.9,89,961.5,0,23.5,140,1.2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,63,302,178,301,2023-07-28T15:23:00Z,119.624,33.528,54.343,31.753,6,19.2,89,961.7,0,24.8,161,2.9,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,31,315,174,304,2023-07-28T15:23:00Z,119.634,33.062,54.711,31.861,6,19.2,89,961.7,0,24.8,161,2.9,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,18,305,178,290,2023-07-28T15:27:00Z,119.663,33.904,54.011,31.748,7,19.3,88,961.7,0,24.5,95,1.8,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,55,301,175,287,2023-07-28T15:21:00Z,119.844,33.514,54.55,31.78,5,19.1,88,961.7,0,26.3,198,1.3,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,11,306,177,299,2023-07-28T15:21:00Z,119.911,33.7,54.576,31.635,5,19.1,88,961.7,0,26.3,198,1.3,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,4,301,178,294,2023-07-28T15:24:00Z,119.981,34.017,54.021,31.943,7,19.2,88,961.7,0,24.6,137,2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,20,304,175,299,2023-07-28T15:25:00Z,120.02,33.301,55.238,31.481,7,19.3,89,961.7,0,24.1,132,0.6,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,10,307,177,290,2023-07-28T15:23:00Z,120.129,33.659,54.73,31.74,6,19.2,89,961.7,0,24.8,161,2.9,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,20,312,162,305,2023-07-28T15:27:00Z,120.286,33.168,55.444,31.674,8,19.3,88,961.7,0,24.5,95,1.8,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,23,313,172,296,2023-07-28T15:26:00Z,120.314,33.37,55.436,31.508,7,19.4,89,961.7,0,24.1,157,1.6,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,55,306,175,285,2023-07-28T15:16:00Z,120.536,33.504,55.166,31.866,3,19.3,91,961.5,0,25.4,115,2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,1,291,174,295,2023-07-28T15:17:00Z,120.555,33.926,54.542,32.087,3,19.2,90,961.5,0,26.2,135,1.2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,16,301,173,301,2023-07-28T15:21:00Z,120.692,33.543,55.316,31.833,5,19.1,88,961.7,0,26.3,198,1.3,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9135,14,301,173,285,2023-07-28T15:18:00Z,120.752,33.879,54.853,32.02,4,19.2,91,961.7,0,26.4,117,1.2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Qualifying,2023-07-28T15:00:00Z,2023-07-28T16:00:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9286,1,316,207,307,2023-07-29T11:23:00Z,109.056,31.602,48.169,29.285,13,18.4,86,961.7,0,25.3,144,2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Sprint Shootout,2023-07-29T10:00:00Z,2023-07-29T10:44:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9286,81,311,206,304,2023-07-29T11:23:00Z,109.067,32.011,47.471,29.585,13,18.4,86,961.7,0,25.3,144,2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Sprint Shootout,2023-07-29T10:00:00Z,2023-07-29T10:44:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9286,55,317,209,308,2023-07-29T11:23:00Z,109.081,31.674,48.324,29.083,13,18.4,86,961.7,0,25.3,144,2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Sprint Shootout,2023-07-29T10:00:00Z,2023-07-29T10:44:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9286,16,318,204,309,2023-07-29T11:23:00Z,109.251,31.552,48.634,29.065,13,18.4,86,961.7,0,25.3,144,2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Sprint Shootout,2023-07-29T10:00:00Z,2023-07-29T10:44:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9286,4,311,206,304,2023-07-29T11:23:00Z,109.389,31.962,47.816,29.611,15,18.4,86,961.7,0,25.3,144,2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Sprint Shootout,2023-07-29T10:00:00Z,2023-07-29T10:44:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9286,10,317,204,312,2023-07-29T11:22:00Z,109.7,31.727,48.485,29.488,14,18.4,84,961.7,0,25.5,135,2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Sprint Shootout,2023-07-29T10:00:00Z,2023-07-29T10:44:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9286,44,319,203,307,2023-07-29T11:23:00Z,109.9,31.649,49.145,29.106,15,18.4,86,961.7,0,25.3,144,2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Sprint Shootout,2023-07-29T10:00:00Z,2023-07-29T10:44:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9286,11,320,200,310,2023-07-29T11:23:00Z,109.961,31.78,48.679,29.502,13,18.4,86,961.7,0,25.3,144,2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Sprint Shootout,2023-07-29T10:00:00Z,2023-07-29T10:44:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9286,11,316,201,307,2023-07-29T11:21:00Z,110.303,31.713,48.628,29.962,12,18.3,85,961.7,0,25.7,162,2.2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Sprint Shootout,2023-07-29T10:00:00Z,2023-07-29T10:44:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9286,31,308,202,312,2023-07-29T11:22:00Z,110.494,31.707,49.265,29.522,14,18.4,84,961.7,0,25.5,135,2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Sprint Shootout,2023-07-29T10:00:00Z,2023-07-29T10:44:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9286,44,316,200,311,2023-07-29T11:19:00Z,111.198,31.586,50.522,29.09,13,18.4,84,961.7,0,26.6,100,2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Sprint Shootout,2023-07-29T10:00:00Z,2023-07-29T10:44:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9286,1,313,205,305,2023-07-29T11:19:00Z,111.286,31.945,49.867,29.474,11,18.4,84,961.7,0,26.6,100,2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Sprint Shootout,2023-07-29T10:00:00Z,2023-07-29T10:44:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9286,4,305,206,300,2023-07-29T11:18:00Z,111.546,32.188,49.74,29.618,13,18.4,85,961.7,0,27.3,148,1.7,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Sprint Shootout,2023-07-29T10:00:00Z,2023-07-29T10:44:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9286,31,310,194,306,2023-07-29T11:21:00Z,112.363,31.63,50.999,29.734,13,18.3,85,961.7,0,25.7,162,2.2,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Sprint Shootout,2023-07-29T10:00:00Z,2023-07-29T10:44:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9286,16,312,202,296,2023-07-29T11:18:00Z,112.525,32.035,51.017,29.473,11,18.4,85,961.7,0,27.3,148,1.7,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Sprint Shootout,2023-07-29T10:00:00Z,2023-07-29T10:44:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
1216,9286,81,295,202,302,2023-07-29T11:18:00Z,112.749,32.258,50.643,29.848,11,18.4,85,961.7,0,27.3,148,1.7,Spa-Francorchamps,Belgium,Spa-Francorchamps,Qualifying,Sprint Shootout,2023-07-29T10:00:00Z,2023-07-29T10:44:00Z,02:00:00,2023,Circuit de Spa-Francorchamps *,Race circuit,Clockwise,20,7.004
